CustomerID,Recency,Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,AvgQuantityPerTransaction,CustomerTenureDays,FirstPurchaseDaysAgo,PreferredDayOfWeek,PreferredHour,PreferredMonth,WeekendPurchaseRatio,AvgDaysBetweenPurchases,UniqueProducts,AvgProductsPerTransaction,NegativeQuantityCount,ReturnRatio,Age,RegistrationDate,LastLoginIP,SupportTicketsCount,SatisfactionScore,RFMSegment,AgeCategory,SpendingCategory,CustomerType,FavoriteSeason,PreferredTimeOfDay,Region,LoyaltyLevel,ChurnRiskCategory,WeekendPreference,BasketSizeCategory,ProductDiversity,Gender,AccountStatus,Country
14421,57,2,813.1100000000001,30.11518518518519,27.51156992561638,13.51851851851852,154,212,3,10,5,0.0,5.923076923076923,25,12.5,0,0.0,75.0,04/05/2011,52.243.151.6,999.0,2.0,Potentiels,65+,High,Occasionnel,Printemps,Matin,UK,Jeune,Moyen,Inconnu,Moyen,Explorateur,F,Active,United Kingdom
16116,206,2,592.8800000000001,16.939428571428575,10.571640181847552,7.0285714285714285,5,212,3,12,5,0.0,0.1470588235294117,34,17.0,1,0.0285714285714285,36.0,27/12/10,164.185.161.49,1.0,1.0,Potentiels,35-44,High,Perdu,Printemps,Midi,UK,Nouveau,Critique,Inconnu,Moyen,Explorateur,M,Active,United Kingdom
14988,212,1,334.54,8.363499999999998,9.156100264374675,3.525,0,212,3,12,5,0.0,0.0,40,40.0,0,0.0,72.0,2010-09-06,169.80.183.98,0.0,1.0,Potentiels,65+,Medium,Perdu,Printemps,Midi,UK,Nouveau,Critique,Inconnu,Petit,Explorateur,Unknown,Suspended,United Kingdom
15489,23,4,1090.03,19.81872727272728,16.444581349416463,10.78181818181818,188,211,3,12,5,0.0,3.4444444444444446,47,11.75,5,0.0909090909090909,,04/10/2011,107.154.37.205,1.0,3.0,Champions,Inconnu,High,Occasionnel,Printemps,Midi,UK,Établi,Faible,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom
14364,109,8,3717.35,53.87463768115942,61.56656174608455,28.5072463768116,102,211,1,11,6,0.1884057971014492,1.4558823529411764,61,7.625,0,0.0,53.0,08/08/10,116.17.224.32,1.0,4.0,Fidèles,45-54,VIP,Nouveau,Été,Matin,UK,Jeune,Critique,Semaine,Grand,Explorateur,Unknown,Active,United Kingdom
16006,211,1,101.4,12.675,10.152576027787234,10.5,0,211,3,13,5,0.0,0.0,8,8.0,0,0.0,62.0,2011-04-28,156.221.25.175,2.0,1.0,Dormants,55-64,Medium,Perdu,Printemps,Midi,UK,Nouveau,Critique,Inconnu,Moyen,Modéré,M,Active,United Kingdom
16184,64,7,1155.54,25.12043478260869,12.167381706207012,12.173913043478262,147,211,4,13,8,0.0,3.2222222222222223,26,3.7142857142857135,1,0.0217391304347826,25.0,06/02/2010,22.219.61.126,1.0,4.0,Fidèles,25-34,High,Occasionnel,Été,Midi,UK,Jeune,Élevé,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom
17932,29,3,1331.57,14.795222222222222,4.314614628013105,8.766666666666667,182,211,3,13,5,0.2444444444444444,2.033707865168539,84,28.0,0,0.0,46.0,24/03/11,44.102.20.109,5.0,2.0,Fidèles,45-54,High,Occasionnel,Printemps,Midi,UK,Établi,Faible,Semaine,Moyen,Explorateur,M,Active,United Kingdom
18221,22,6,1033.3100000000002,15.897076923076924,7.088838877744041,12.138461538461538,189,211,3,14,6,0.0,2.90625,59,9.833333333333334,1,0.0153846153846153,,2011-03-24,178.88.175.47,3.0,1.0,Champions,Inconnu,High,Régulier,Été,Après-midi,UK,Établi,Faible,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom
12590,190,3,9861.38,140.87685714285712,94.8144018679309,61.12857142857143,20,211,3,14,5,0.0,0.2898550724637681,68,22.666666666666668,2,0.0285714285714285,70.0,02/19/2011,200.51.183.206,1.0,4.0,Potentiels,65+,VIP,Perdu,Printemps,Après-midi,Europe continentale,Nouveau,Critique,Inconnu,Grand,Explorateur,M,Active,Germany
14853,9,3,463.05,46.30499999999999,68.62049600682161,8.1,202,211,1,16,11,0.0,22.444444444444443,8,2.6666666666666665,1,0.1,72.0,21/11/10,39.14.197.175,2.0,1.0,Fidèles,65+,Medium,Occasionnel,Automne,Après-midi,UK,Établi,Faible,Inconnu,Moyen,Modéré,Unknown,Active,United Kingdom
17658,11,3,485.88,21.125217391304343,27.480753739425644,22.695652173913043,200,211,0,12,11,0.0,9.045454545454543,17,5.666666666666667,4,0.1739130434782608,49.0,2011-02-14,21.143.248.100,3.0,2.0,Fidèles,45-54,Medium,Occasionnel,Automne,Midi,UK,Établi,Faible,Inconnu,Grand,Modéré,F,Active,United Kingdom
17764,51,2,818.82,10.9176,10.466676056689424,5.266666666666667,160,211,3,11,10,0.0,2.1621621621621623,71,35.5,0,0.0,68.0,07/06/2010,97.209.249.212,2.0,2.0,Potentiels,65+,High,Occasionnel,Automne,Matin,UK,Jeune,Moyen,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom
14651,67,2,654.5999999999999,6.417647058823529,5.893118184255694,3.372549019607843,143,211,3,16,5,0.0,1.4158415841584158,95,47.5,0,0.0,61.0,20/03/11,1.208.109.82,3.0,2.0,Potentiels,55-64,High,Occasionnel,Printemps,Après-midi,UK,Jeune,Élevé,Inconnu,Petit,Explorateur,Unknown,Active,United Kingdom
14000,206,2,633.71,39.606875,22.46377430998629,44.1875,4,211,3,16,5,0.0,0.2666666666666666,15,7.5,1,0.0625,35.0,2011-06-03,138.151.18.241,3.0,3.0,Potentiels,35-44,High,Perdu,Printemps,Après-midi,UK,Nouveau,Critique,Inconnu,Grand,Modéré,M,Suspended,United Kingdom
13601,45,2,693.32,7.003232323232324,6.472048193023759,5.535353535353536,166,211,1,17,10,0.0,1.6938775510204085,90,45.0,0,0.0,23.0,01/03/2011,58.126.73.110,3.0,4.0,Potentiels,18-24,High,Occasionnel,Automne,Après-midi,UK,Jeune,Moyen,Inconnu,Moyen,Explorateur,M,Suspended,United Kingdom
12757,16,19,4227.7,11.214058355437665,141.1207905153128,6.326259946949602,195,211,3,14,10,0.0,0.5026595744680851,237,12.473684210526317,6,0.0159151193633952,35.0,14/02/11,245.222.205.52,2.0,3.0,Champions,35-44,VIP,Hyperactif,Automne,Après-midi,Europe continentale,Établi,Faible,Inconnu,Moyen,Explorateur,Unknown,Active,Portugal
17970,211,1,582.59,18.793225806451613,19.12461561916069,16.93548387096774,0,211,3,20,5,0.0,0.0,27,27.0,0,0.0,,2011-01-22,244.223.46.107,1.0,5.0,Potentiels,Inconnu,High,Perdu,Printemps,Soir,UK,Nouveau,Critique,Inconnu,Grand,Explorateur,F,Active,United Kingdom
12770,211,1,1351.4499999999998,112.62083333333332,71.95736243313348,61.91666666666666,0,211,4,9,5,0.0,0.0,12,12.0,0,0.0,39.0,12/27/2010,13.96.17.67,2.0,5.0,Potentiels,35-44,High,Perdu,Printemps,Matin,Asie,Nouveau,Critique,Inconnu,Grand,Modéré,M,Active,Japan
15826,51,4,1649.36,23.903768115942032,14.872589088007953,13.942028985507246,159,211,4,16,10,0.0,2.323529411764706,64,16.0,1,0.0144927536231884,54.0,14/10/10,61.65.181.133,0.0,1.0,Fidèles,45-54,High,Occasionnel,Automne,Après-midi,UK,Jeune,Moyen,Inconnu,Moyen,Explorateur,F,Active,United Kingdom
15907,4,3,967.45,3.885341365461848,4.258605327879645,2.0441767068273093,206,210,1,12,12,0.0,0.8266129032258065,175,58.333333333333336,0,0.0,,2011-04-14,160.89.173.56,2.0,1.0,Fidèles,Inconnu,High,Occasionnel,Hiver,Midi,UK,Établi,Faible,Inconnu,Petit,Explorateur,F,Active,United Kingdom
12695,7,4,582.1,21.55925925925926,14.370884541569543,8.148148148148149,203,210,2,12,8,0.0,7.730769230769231,23,5.75,0,0.0,,04/20/2011,5.101.87.204,2.0,1.0,Fidèles,Inconnu,High,Occasionnel,Été,Midi,Europe continentale,Établi,Faible,Inconnu,Moyen,Explorateur,M,Pending,France
14342,21,6,607.71,25.321250000000003,40.14406473131705,14.041666666666666,188,210,4,13,5,0.0,8.08695652173913,19,3.1666666666666665,3,0.125,58.0,15/10/10,162.61.215.208,1.0,3.0,Fidèles,55-64,High,Régulier,Printemps,Midi,UK,Établi,Faible,Inconnu,Moyen,Modéré,M,Pending,United Kingdom
14873,210,1,519.6800000000001,18.56,5.534934841866135,6.0,0,210,4,13,5,0.0,0.0,28,28.0,0,0.0,,2011-01-28,241.190.69.63,2.0,2.0,Potentiels,Inconnu,High,Perdu,Printemps,Midi,UK,Nouveau,Critique,Inconnu,Moyen,Explorateur,M,Active,United Kingdom
14689,209,1,112.8,8.676923076923078,6.9374771886896855,5.846153846153846,0,209,6,11,5,1.0,0.0,13,13.0,0,0.0,20.0,09/27/2010,44.239.28.198,2.0,1.0,Dormants,18-24,Medium,Perdu,Printemps,Matin,UK,Nouveau,Critique,Weekend,Moyen,Modéré,F,Active,United Kingdom
15440,55,3,383.68,6.188387096774194,7.131408752730367,3.177419354838709,154,209,6,12,10,0.8064516129032258,2.508196721311476,50,16.666666666666668,0,0.0,45.0,08/03/11,13.171.30.154,2.0,1.0,Potentiels,45-54,Medium,Occasionnel,Automne,Midi,UK,Jeune,Moyen,Weekend,Petit,Explorateur,Unknown,Active,United Kingdom
16076,3,11,2173.53,16.5918320610687,13.635640675000694,10.404580152671755,205,209,3,12,9,0.1221374045801526,1.5461538461538462,71,6.454545454545454,2,0.015267175572519,,2010-05-27,209.63.73.57,4.0,5.0,Champions,Inconnu,VIP,Hyperactif,Automne,Midi,UK,Établi,Faible,Semaine,Moyen,Explorateur,Unknown,Active,United Kingdom
15333,208,1,1028.56,64.285,67.12463065075293,21.5,0,208,6,13,5,1.0,0.0,16,16.0,0,0.0,68.0,02/17/2011,64.208.177.52,2.0,2.0,Potentiels,65+,High,Perdu,Printemps,Midi,UK,Nouveau,Critique,Weekend,Grand,Modéré,Unknown,Active,United Kingdom
17263,208,1,63.440000000000005,2.758260869565217,1.870035615056844,1.565217391304348,0,208,6,14,5,1.0,0.0,23,23.0,0,0.0,78.0,2011-03-31,93.107.109.88,1.0,2.0,Dormants,65+,Low,Perdu,Printemps,Après-midi,UK,Nouveau,Critique,Weekend,Petit,Explorateur,Unknown,Active,United Kingdom
16877,12,6,853.7199999999999,5.3693081761006285,5.739311267229538,2.911949685534591,195,208,6,16,11,1.0,1.2215189873417722,111,18.5,0,0.0,46.0,05/04/2011,250.45.108.46,3.0,5.0,Fidèles,45-54,High,Régulier,Automne,Après-midi,UK,Établi,Faible,Weekend,Petit,Explorateur,F,Closed,United Kingdom
12674,12,7,1919.31,21.09131868131868,20.337303066521283,12.10989010989011,196,208,1,9,11,0.0,2.1555555555555554,52,7.428571428571429,8,0.0879120879120879,,08/05/11,77.217.169.46,1.0,3.0,Champions,Inconnu,High,Régulier,Automne,Matin,Europe continentale,Établi,Faible,Inconnu,Moyen,Explorateur,M,Active,France
16642,5,3,679.83,19.423714285714286,11.269371840554037,13.657142857142857,202,208,0,11,12,0.0,5.941176470588236,32,10.666666666666666,1,0.0285714285714285,80.0,2011-02-13,129.201.196.92,2.0,4.0,Fidèles,65+,High,Occasionnel,Hiver,Matin,UK,Établi,Faible,Inconnu,Moyen,Explorateur,Unknown,Suspended,United Kingdom
12871,84,2,380.64,34.60363636363637,47.247278709514525,18.181818181818183,123,207,4,15,9,0.0,12.3,8,4.0,0,0.0,32.0,09/19/2010,12.88.253.238,0.0,1.0,Potentiels,25-34,Medium,Occasionnel,Automne,Après-midi,UK,Jeune,Élevé,Inconnu,Grand,Modéré,Unknown,Active,United Kingdom
14038,78,4,1554.4799999999996,16.714838709677416,5.208444567302141,10.35483870967742,128,207,0,14,5,0.0,1.3804347826086956,64,16.0,1,0.010752688172043,50.0,02/03/11,73.163.102.99,2.0,3.0,Fidèles,45-54,High,Occasionnel,Printemps,Après-midi,UK,Jeune,Élevé,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom
14489,207,1,463.38,15.446,5.275028746448882,9.966666666666669,0,207,0,14,5,0.0,0.0,30,30.0,0,0.0,,2011-01-06,161.58.246.128,2.0,5.0,Potentiels,Inconnu,Medium,Perdu,Printemps,Après-midi,UK,Nouveau,Critique,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom
14888,207,1,369.2,18.46,6.250002105262803,9.2,0,207,0,14,5,0.0,0.0,20,20.0,0,0.0,29.0,02/19/2011,117.35.254.174,0.0,2.0,Potentiels,25-34,Medium,Perdu,Printemps,Après-midi,UK,Nouveau,Critique,Inconnu,Moyen,Explorateur,M,Active,United Kingdom
17190,59,3,249.74,12.487,65.06197054792413,8.0,148,207,2,11,10,0.0,7.7894736842105265,19,6.333333333333333,1,0.05,66.0,20/05/11,84.66.172.26,2.0,3.0,Potentiels,65+,Medium,Occasionnel,Automne,Matin,UK,Jeune,Moyen,Inconnu,Moyen,Modéré,M,Active,United Kingdom
13456,18,7,1737.82,26.735692307692307,35.93720656268162,11.63076923076923,189,207,4,15,10,0.0,2.921875,43,6.142857142857143,2,0.0307692307692307,,2011-04-28,42.77.30.116,0.0,5.0,Champions,Inconnu,High,Régulier,Automne,Après-midi,UK,Établi,Faible,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom
17898,85,2,152.06,5.430714285714286,4.342370003658975,6.785714285714286,121,207,0,17,5,0.0,4.481481481481482,27,13.5,0,0.0,38.0,07/22/2010,160.36.19.22,2.0,3.0,Potentiels,35-44,Medium,Occasionnel,Printemps,Après-midi,UK,Jeune,Élevé,Inconnu,Moyen,Explorateur,M,Active,United Kingdom
13976,207,1,357.98,35.798,23.70304706150668,15.4,0,207,1,9,5,0.0,0.0,10,10.0,0,0.0,48.0,11/04/11,65.57.11.26,5.0,1.0,Potentiels,45-54,Medium,Perdu,Printemps,Matin,UK,Nouveau,Critique,Inconnu,Grand,Modéré,F,Active,United Kingdom
16139,19,3,635.4100000000001,20.49709677419355,8.658961906044084,10.64516129032258,187,207,0,8,11,0.0,6.233333333333333,25,8.333333333333334,0,0.0,,2010-12-02,176.19.83.140,1.0,2.0,Fidèles,Inconnu,High,Occasionnel,Automne,Matin,UK,Établi,Faible,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom
15730,66,4,1108.38,15.18328767123288,6.267067375219476,9.356164383561644,140,207,1,12,5,0.0,1.930555555555556,68,17.0,3,0.0410958904109589,78.0,06/12/2010,67.247.56.18,2.0,2.0,Fidèles,65+,High,Occasionnel,Printemps,Midi,UK,Jeune,Élevé,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom
16266,74,7,861.8899999999999,14.12934426229508,9.561681314645533,6.524590163934426,132,206,1,12,5,0.0,2.1666666666666665,44,6.285714285714286,0,0.0,41.0,05/03/11,113.5.112.152,3.0,3.0,Fidèles,35-44,High,Occasionnel,Printemps,Midi,UK,Jeune,Élevé,Inconnu,Moyen,Explorateur,F,Active,United Kingdom
15123,7,2,2199.3100000000004,20.748207547169816,12.723662979411897,11.273584905660377,198,206,1,13,5,0.0,1.8857142857142857,93,46.5,0,0.0,,2011-03-18,206.115.166.67,2.0,5.0,Fidèles,Inconnu,VIP,Occasionnel,Printemps,Midi,UK,Établi,Faible,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom
17505,162,2,1145.84,22.03538461538461,10.767887891926254,10.692307692307692,44,206,2,9,5,0.0,0.8627450980392157,48,24.0,0,0.0,,04/15/2011,255.70.204.52,1.0,99.0,Potentiels,Inconnu,High,Nouveau,Printemps,Matin,UK,Jeune,Critique,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom
12690,206,1,389.01,24.313125,13.081858542144028,6.625,0,206,2,9,5,0.0,0.0,16,16.0,0,0.0,21.0,13/04/11,254.203.127.167,1.0,1.0,Potentiels,18-24,Medium,Perdu,Printemps,Matin,Europe continentale,Nouveau,Critique,Inconnu,Moyen,Modéré,Unknown,Active,France
17556,206,1,157.9,26.316666666666663,24.31942981787745,16.833333333333332,0,206,2,10,5,0.0,0.0,6,6.0,0,0.0,61.0,02/17/2011,176.113.111.53,0.0,4.0,Dormants,55-64,Medium,Perdu,Printemps,Matin,UK,Nouveau,Critique,Inconnu,Grand,Modéré,M,Active,United Kingdom
14583,6,5,1052.55,3.1895454545454545,3.404678004680734,2.4,200,206,0,12,6,0.303030303030303,0.601823708206687,243,48.6,0,0.0,79.0,20/08/10,137.133.116.72,3.0,3.0,Champions,65+,High,Régulier,Été,Midi,UK,Établi,Faible,Semaine,Petit,Explorateur,F,Active,United Kingdom
16818,11,13,3317.9700000000003,17.371570680628274,9.288786598224032,11.324607329842932,194,206,2,12,9,0.0523560209424083,0.9947368421052633,172,13.23076923076923,2,0.0104712041884816,37.0,2011-05-14,189.21.225.103,0.0,1.0,Champions,35-44,VIP,Hyperactif,Automne,Midi,UK,Établi,Faible,Semaine,Moyen,Explorateur,M,Active,United Kingdom
13572,206,1,1384.2499999999998,41.94696969696969,31.117735345463416,16.181818181818183,0,206,2,11,5,0.0,0.0,32,32.0,0,0.0,77.0,04/26/2011,107.63.148.186,1.0,2.0,Potentiels,65+,High,Perdu,Printemps,Matin,UK,Nouveau,Critique,Inconnu,Grand,Explorateur,M,Active,United Kingdom
14009,198,3,685.9299999999998,15.58931818181818,6.96050232006058,8.204545454545455,7,205,2,13,5,0.0,0.1395348837209302,42,14.0,2,0.0454545454545454,41.0,02/03/11,245.173.150.77,0.0,3.0,Potentiels,35-44,High,Perdu,Printemps,Midi,UK,Nouveau,Critique,Inconnu,Moyen,Explorateur,M,Active,United Kingdom
13258,12,3,698.5799999999999,18.383684210526315,16.65226864197815,7.552631578947368,193,205,2,13,11,0.0,5.216216216216216,28,9.333333333333334,0,0.0,67.0,2011-02-10,231.75.210.191,2.0,3.0,Fidèles,65+,High,Occasionnel,Automne,Midi,UK,Établi,Faible,Inconnu,Moyen,Explorateur,F,Active,United Kingdom
14463,98,3,529.62,88.27,71.34512597227648,29.83333333333333,107,205,2,10,5,0.0,21.2,6,2.0,0,0.0,66.0,02/14/2011,158.63.225.172,2.0,2.0,Potentiels,65+,High,Nouveau,Printemps,Matin,UK,Jeune,Critique,Inconnu,Grand,Modéré,Unknown,Active,United Kingdom
13192,95,2,911.9400000000002,14.475238095238096,4.828884148518752,9.444444444444445,109,205,2,14,5,0.0,1.7580645161290325,57,28.5,0,0.0,68.0,14/02/11,67.186.252.193,-1.0,3.0,Potentiels,65+,High,Nouveau,Printemps,Après-midi,UK,Jeune,Critique,Inconnu,Moyen,Explorateur,M,Active,United Kingdom
16987,3,7,1625.0500000000002,12.597286821705428,18.87915801684236,3.116279069767442,202,205,6,17,10,0.2790697674418604,1.5625,74,10.571428571428571,0,0.0,49.0,2010-10-03,36.134.37.93,2.0,5.0,Champions,45-54,High,Régulier,Automne,Après-midi,UK,Établi,Faible,Semaine,Petit,Explorateur,Unknown,Active,United Kingdom
13417,5,2,640.83,22.886785714285715,7.803308915226607,5.785714285714286,200,205,0,8,12,0.0,7.407407407407407,26,13.0,0,0.0,58.0,03/12/2011,75.244.183.205,1.0,-1.0,Fidèles,55-64,High,Occasionnel,Hiver,Matin,UK,Établi,Faible,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom
17047,85,3,1100.9,16.936923076923076,5.494198907449146,8.2,119,205,2,16,5,0.0,1.859375,59,19.666666666666668,0,0.0,53.0,23/04/11,203.187.166.115,4.0,2.0,Fidèles,45-54,High,Occasionnel,Printemps,Après-midi,UK,Jeune,Élevé,Inconnu,Moyen,Explorateur,M,Active,United Kingdom
15116,18,4,1352.75,30.06111111111111,28.5336946132608,14.4,187,205,3,12,5,0.0,4.25,37,9.25,0,0.0,,2011-03-05,153.207.245.77,1.0,2.0,Champions,Inconnu,High,Occasionnel,Printemps,Midi,UK,Établi,Faible,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom
17469,16,6,1843.06,20.478444444444445,9.085924403832546,8.644444444444444,188,205,1,10,7,0.0,2.101123595505618,61,10.166666666666666,2,0.0222222222222222,70.0,06/04/2011,234.161.13.38,1.0,99.0,Champions,65+,High,Régulier,Été,Matin,UK,Établi,Faible,Inconnu,Moyen,Explorateur,F,Active,United Kingdom
16647,170,2,214.06,15.29,8.012684175250369,10.428571428571429,35,205,3,9,5,0.0,2.6923076923076925,12,6.0,0,0.0,51.0,27/03/11,245.186.216.148,3.0,3.0,Dormants,45-54,Medium,Nouveau,Printemps,Matin,UK,Jeune,Critique,Inconnu,Moyen,Modéré,F,Active,United Kingdom
15630,45,3,1180.4,19.350819672131145,11.21584776036152,13.098360655737704,159,205,1,15,10,0.0,2.6333333333333333,57,19.0,1,0.0163934426229508,53.0,2011-03-24,236.17.123.114,3.0,4.0,Fidèles,45-54,High,Occasionnel,Automne,Après-midi,UK,Jeune,Moyen,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom
17245,205,1,171.45,19.05,7.198437330421098,8.333333333333334,0,205,3,10,5,0.0,0.0,9,9.0,0,0.0,19.0,08/05/2010,152.26.168.32,4.0,3.0,Dormants,18-24,Medium,Perdu,Printemps,Matin,UK,Nouveau,Critique,Inconnu,Moyen,Modéré,M,Active,United Kingdom
16008,24,3,478.78,14.50848484848485,9.046642374802696,9.787878787878787,180,205,2,10,11,0.3333333333333333,5.625,29,9.666666666666666,0,0.0,32.0,21/11/10,221.206.165.86,2.0,3.0,Fidèles,25-34,Medium,Occasionnel,Automne,Matin,UK,Établi,Faible,Semaine,Moyen,Explorateur,Unknown,Active,United Kingdom
17871,205,1,155.90000000000003,15.590000000000003,8.06011441881841,18.2,0,205,3,11,5,0.0,0.0,10,10.0,0,0.0,51.0,2011-03-07,98.91.220.121,1.0,1.0,Dormants,45-54,Medium,Perdu,Printemps,Matin,UK,Nouveau,Critique,Inconnu,Grand,Modéré,M,Active,United Kingdom
13529,79,2,307.76,20.517333333333333,12.54361560240716,4.933333333333334,125,205,3,9,9,0.0,8.928571428571429,15,7.5,0,0.0,53.0,05/09/2011,255.214.188.57,2.0,5.0,Potentiels,45-54,Medium,Occasionnel,Automne,Matin,UK,Jeune,Élevé,Inconnu,Petit,Modéré,Unknown,Suspended,United Kingdom
12620,15,3,1339.41,14.558804347826088,7.175569027080602,12.83695652173913,189,205,4,10,11,0.0,2.076923076923077,89,29.666666666666668,0,0.0,23.0,25/02/11,107.186.195.22,4.0,5.0,Fidèles,18-24,High,Occasionnel,Automne,Matin,Europe continentale,Établi,Faible,Inconnu,Moyen,Explorateur,F,Active,France
15599,27,2,761.74,14.648846153846154,6.695633535854207,13.807692307692308,177,204,3,13,5,0.4423076923076923,3.4705882352941178,50,25.0,0,0.0,56.0,2011-02-11,186.112.85.80,0.0,1.0,Fidèles,55-64,High,Occasionnel,Printemps,Midi,UK,Jeune,Faible,Semaine,Moyen,Explorateur,Unknown,Active,United Kingdom
16813,8,10,1692.98,3.7705567928730512,3.9850160648991086,3.396436525612472,196,204,3,13,7,0.4142538975501114,0.4285714285714285,248,24.8,0,0.0,59.0,05/01/2011,73.77.74.127,1.0,1.0,Champions,55-64,High,Hyperactif,Été,Midi,UK,Établi,Faible,Semaine,Petit,Explorateur,M,Active,United Kingdom
14859,13,5,1352.0400000000002,22.91593220338984,11.696969563132225,11.33898305084746,191,204,1,13,9,0.2542372881355932,3.2758620689655173,47,9.4,1,0.0169491525423728,68.0,25/03/11,177.121.85.177,1.0,1.0,Champions,65+,High,Régulier,Automne,Midi,UK,Établi,Faible,Semaine,Moyen,Explorateur,Unknown,Pending,United Kingdom
16463,21,7,1383.6999999999998,16.278823529411763,9.722702619050292,13.352941176470589,182,204,4,14,10,0.0,2.1547619047619047,74,10.571428571428571,3,0.0352941176470588,68.0,2010-09-19,170.168.199.174,2.0,3.0,Champions,65+,High,Régulier,Automne,Après-midi,UK,Établi,Faible,Inconnu,Moyen,Explorateur,Unknown,Pending,United Kingdom
15791,44,3,1604.4399999999998,21.111052631578943,12.102429571943793,9.605263157894736,160,204,3,15,5,0.0,2.12,66,22.0,1,0.0131578947368421,,02/28/2011,150.82.21.179,2.0,1.0,Fidèles,Inconnu,High,Occasionnel,Printemps,Après-midi,UK,Jeune,Moyen,Inconnu,Moyen,Explorateur,F,Active,United Kingdom
13658,10,7,2421.47,21.620267857142856,27.481918624414806,9.008928571428571,194,204,3,13,9,0.0,1.7297297297297298,91,13.0,4,0.0357142857142857,71.0,03/07/10,242.142.74.225,4.0,4.0,Champions,65+,VIP,Régulier,Automne,Midi,UK,Établi,Faible,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom
13887,204,1,349.54999999999995,18.39736842105263,7.294246470948687,7.736842105263157,0,204,3,17,5,0.0,0.0,19,19.0,0,0.0,78.0,2010-07-31,9.146.13.251,2.0,2.0,Potentiels,65+,Medium,Perdu,Printemps,Après-midi,UK,Nouveau,Critique,Inconnu,Moyen,Modéré,F,Active,United Kingdom
12353,204,1,89.0,22.25,12.215427404174878,5.0,0,204,3,17,5,0.0,0.0,4,4.0,0,0.0,,03/12/2011,17.126.87.153,1.0,5.0,Dormants,Inconnu,Low,Perdu,Printemps,Après-midi,Moyen-Orient,Nouveau,Critique,Inconnu,Moyen,Spécialisé,Unknown,Active,Bahrain
14551,18,2,186.23,18.623,7.003764146673003,10.6,185,204,3,18,5,0.0,20.55555555555556,9,4.5,0,0.0,,28/10/10,182.16.24.223,1.0,4.0,Potentiels,Inconnu,Medium,Occasionnel,Printemps,Soir,UK,Établi,Faible,Inconnu,Moyen,Modéré,F,Active,United Kingdom
17166,39,3,189.49,13.534999999999998,15.070172144389677,5.357142857142857,165,204,4,8,5,0.0,12.615384615384617,11,3.6666666666666665,2,0.1428571428571428,62.0,2011-03-26,75.151.169.103,2.0,5.0,Potentiels,55-64,Medium,Occasionnel,Printemps,Matin,UK,Jeune,Moyen,Inconnu,Moyen,Modéré,Unknown,Active,United Kingdom
17926,133,2,397.29,18.91857142857143,8.725924756559781,14.571428571428571,70,204,4,9,5,0.0,3.5,17,8.5,0,0.0,35.0,03/08/2011,253.86.161.105,1.0,3.0,Potentiels,35-44,Medium,Nouveau,Printemps,Matin,UK,Jeune,Critique,Inconnu,Moyen,Modéré,Unknown,Active,United Kingdom
13391,204,1,59.8,59.8,0.0,4.0,0,204,4,10,5,0.0,,1,1.0,0,0.0,,05/05/11,42.176.245.253,5.0,3.0,Dormants,Inconnu,Low,Perdu,Printemps,Matin,UK,Nouveau,Critique,Inconnu,Petit,Spécialisé,F,Active,United Kingdom
17455,204,1,131.7,16.4625,2.2990292982660563,8.25,0,204,4,12,5,0.0,0.0,8,8.0,0,0.0,38.0,2010-07-15,18.191.78.92,2.0,0.0,Dormants,35-44,Medium,Perdu,Printemps,Midi,UK,Nouveau,Critique,Inconnu,Moyen,Modéré,M,Suspended,United Kingdom
13308,23,4,1367.61,23.993157894736843,24.54749566495639,14.736842105263158,180,203,4,13,5,0.0,3.2142857142857144,49,12.25,3,0.0526315789473684,32.0,11/17/2010,11.152.189.192,2.0,5.0,Champions,25-34,High,Occasionnel,Printemps,Midi,UK,Établi,Faible,Inconnu,Moyen,Explorateur,F,Active,United Kingdom
13856,169,5,363.4,21.376470588235293,29.91319272937454,28.47058823529412,34,203,4,13,6,0.0,2.0625,10,2.0,3,0.1764705882352941,50.0,17/05/11,164.126.211.205,1.0,3.0,Potentiels,45-54,Medium,Nouveau,Été,Midi,UK,Jeune,Critique,Inconnu,Grand,Modéré,Unknown,Active,United Kingdom
